code,city,province,year,built_district,pub_income,pub_expend,dist_pop,city_pop,gdp,primary_gdp_per,secondary_gdp_per,tertiary_gdp_per,output_value,output_dom,vat,invest_fixassets,invest_realestate,electric_use
264,Zaozhuang,Shandong,2012,143,1163669,1871868,394.8,225.8,17029205,7.81,58.21,33.98,31329400,29507800,1231000,10446177,1785576,665473
264,Zaozhuang,Shandong,2011,124,1001197,1603447,394.2,225.2,15616815,8.09,58.93,32.97,32871200,30978500,1325300,8237741,1368461,649032
264,Zaozhuang,Shandong,2010,119,767069,1289527,391.03,222.89,13620361,8.63,60.08,31.28,28228900,26475600,1110000,7201776,779966,536445
264,Zaozhuang,Shandong,2009,107,608037,1010421,386.79,219.59,11960414,8.68,62.24,29.08,25386400,23843800,748400,5797950,681366,476911
264,Zaozhuang,Shandong,2008,106,527329,800312,383.24,217.4,10928300,8.79,62.79,28.42,22037510,20487171,958998,4994798,393949,476627
264,Zaozhuang,Shandong,2007,104,452255,681516,380.19,215.45,9255606,8.71,63.85,27.44,17301654,16012849,770994,3952438,347391,486118
264,Zaozhuang,Shandong,2006,105,370044,514969,371.97,213.28,7599500,9.01,63.53,27.46,13346779,12364268,647715,3410669,246510,471480
264,Zaozhuang,Shandong,2005,114,281616,482335,367.27,209.39,6333500,9.87,63.33,26.81,10127672,9505308,502625,3205983,231436,404495
264,Zaozhuang,Shandong,2004,103,207068,307196,365.09,207.82,5033100,10.83,61.36,27.82,7072305,6670598,338745,2199923,203425,416740
264,Zaozhuang,Shandong,2003,87,164942,240442,363.76,206.94,3832400,12.2,56.39,31.41,4476903,4083666,230026,1360961,148758,369888
280,Zibo,Shandong,2013,245,2730688,3245438,425.3,282.4,38012400,3.62,57.12,39.25,112070385,98876161,3861483,20784638,2003746,2600268
280,Zibo,Shandong,2012,234,2362825,2908832,423.7,281,35572100,3.48,59.07,37.45,103339282,91419629,3632220,17433263,1556638,2640467
280,Zibo,Shandong,2011,232,2035852,2531904,423.8,280.8,32802300,3.56,60.22,36.22,92447920,82488544,3238363,14992200,1971800,2681258
280,Zibo,Shandong,2010,225,1623955,2018701,422.36,279.6,28667500,3.67,61.62,34.7,77423440,67931860,2873475,12909248,1669883,2570255
280,Zibo,Shandong,2009,219,1287699,1619741,421.41,278.77,24452800,3.59,62.81,33.6,60519565,52859427,2213931,10096016,1406086,2358563
280,Zibo,Shandong,2008,213,1146875,1414546,420.62,278.17,23167800,3.55,64.76,31.69,53199087,46661957,1721871,8079659,1216208,2322496
280,Zibo,Shandong,2007,203,978554,1175987,419.59,277.45,19450200,3.82,64.6,31.58,44425035,39113766,1562915,6468310,1056771,2114098
280,Zibo,Shandong,2006,196,806969,1010541,418.13,276.53,16451600,3.81,65.59,30.6,35625150,32398501,1206201,6151457,970763,2320491
280,Zibo,Shandong,2005,190,641283,805670,416.77,275.56,14309500,4.19,66.79,29.01,28001865,24606026,1006672,6794470,773468,1884145
280,Zibo,Shandong,2004,170,500345,625512,414.99,274.61,12309600,4.39,64.74,30.87,18984236,16964071,759171,5309536,571663,1648232
280,Zibo,Shandong,2003,164,402536,479232,413.14,273.37,10033800,4.91,60.99,34.1,14136951,12850308,585960,3659092,363655,1527729
20,Binzhou,Shandong ,2011,87,1307601,2011716,380.7,64.4,18175833,9.8,53.49,36.71,47009565,42927298,1108574,10106949,1062811,526342
20,Binzhou,Shandong ,2010,87,1039879,1618432,377.92,63.61,15515164,10.02,54.61,35.37,36838964,34211166,912501,8861183,965496,568684
20,Binzhou,Shandong ,2009,82,801707,1248044,377.49,63.23,13549931,10.03,56.34,33.63,31241932,29133400,699906,7234067,698316,448957
20,Binzhou,Shandong ,2008,78,703667,1010792,375.68,63.16,12368300,9.92,60.94,29.14,27802213,25593959,715316,5786941,506714,431407
20,Binzhou,Shandong ,2007,74,593707,849383,374.48,63.11,10302894,10.63,61.96,27.41,22416730,20814392,655239,4817867,234097,420895
20,Binzhou,Shandong ,2006,67,451216,646732,373.16,63.07,8336700,11.66,61.75,26.59,16689159,15517866,592176,4968739,154708,371144
20,Binzhou,Shandong ,2005,52,321102,484243,371.25,62.8,6672700,13.66,60.19,26.14,11999175,11009214,431515,4950000,150206,265494
20,Binzhou,Shandong ,2004,40,220066,368746,368.9,62.2,5194500,15.54,57.76,26.7,7603731,6868455,260043,3099825,71806,162861
20,Binzhou,Shandong ,2003,37,175691,277587,366.15,61.31,4065000,17.92,52.14,29.95,4802951,4200580,188614,1980000,57101,167132
116,Laiwu,Shandong ,2011,70,392316,592276,127,127,6118800,6.73,60.53,32.74,13683223,13392037,212397,3501011,288339,1111476
116,Laiwu,Shandong ,2010,58,353207,519371,126.69,126.69,5463300,7.07,60.44,32.5,12025825,11662707,293028,3213597,183444,978714
116,Laiwu,Shandong ,2009,57,327009,446068,126.38,126.38,4713000,6.44,62.04,31.52,10228287,9939243,263704,2605500,163852,844025
116,Laiwu,Shandong ,2008,57,302488,393815,125.96,125.96,4557900,6.14,67.79,26.07,10825643,10223044,396833,2074578,132704,782335
116,Laiwu,Shandong ,2007,57,260688,345318,125.35,125.35,3672700,6.16,66.03,27.81,8608211,8171826,399431,1653221,135514,731618
116,Laiwu,Shandong ,2006,55,192572,282419,124.86,124.86,2919800,6.7,65.89,27.41,6468459,6169182,280729,1404211,68206,694104
116,Laiwu,Shandong ,2005,55,145624,220310,124.38,124.38,2563400,7.19,67.38,25.44,5788983,5548062,215874,1293498,71328,631471
116,Laiwu,Shandong ,2004,55,102950,144815,124.29,124.29,2238800,7.67,63.17,29.16,3950305,3759132,140209,1035971,44421,506698
116,Laiwu,Shandong ,2003,52,75827,114230,123.88,123.88,1700500,9.03,56.45,34.53,2466602,2317360,144423,766671,28192,385651
121,Liaocheng,Shandong ,2011,68,965630,1734697,604.2,117.1,19194200,12.68,56.66,30.66,53237776,51792552,1271235,10411093,908922,908471
121,Liaocheng,Shandong ,2010,69,705022,1445957,597.53,115.65,16223800,13.66,56.96,29.38,40268609,39262762,1528193,8876780,564500,426778
121,Liaocheng,Shandong ,2009,65,553762,1072570,590.89,105.02,13783700,14.41,58.65,26.94,31768238,30794546,1017188,7000386,324413,221403
121,Liaocheng,Shandong ,2008,63,489324,912011,584.91,104.45,12526700,14.93,58.99,26.08,26215153,25172731,683728,5252170,221324,270319
121,Liaocheng,Shandong ,2007,60,423960,750385,580.75,104.36,10254153,15.07,59.06,25.87,21043349,19993216,622303,4141867,256698,328563
121,Liaocheng,Shandong ,2006,59,336419,599786,572.82,103.68,8413300,16.5,58.47,25.02,14323026,13538168,444218,3517733,248236,174444
121,Liaocheng,Shandong ,2005,56,262466,478742,569.5,102.41,6931391,18.72,57.29,23.99,10094178,9560820,296405,3402772,199830,191005
121,Liaocheng,Shandong ,2004,52,224328,405597,566.45,101.22,5726900,20.31,54.93,24.76,6799402,6399994,218661,2673800,251316,160345
121,Liaocheng,Shandong ,2003,50,202356,332688,563.76,100.36,4541900,22.13,50.32,27.55,4831975,4550171,157612,2009311,226455,139296
127,Linyi,Shandong ,2011,173,1412601,2848859,1081,246.9,27704500,10.07,49.89,40.04,55693694,47937354,1223134,11869314,1907767,1397177
127,Linyi,Shandong ,2010,166,1154816,2364649,1072.69,210.93,23999900,11,50.26,38.74,45935251,38184542,931844,14082764,1582294,1207960
127,Linyi,Shandong ,2009,152,915066,1873418,1041.54,199.46,20691100,12.1,50.5,37.39,37485566,31769259,835959,11505056,1463814,1145899
127,Linyi,Shandong ,2008,143,802310,1523976,1034.47,197.71,19582000,12.05,51.15,36.8,31856955,25293619,726047,8975018,1190016,966199
127,Linyi,Shandong ,2007,119,687497,1271190,1027.5,195.86,16604600,12.44,51.03,36.53,24651476,19177901,684072,6970794,670899,1017863
127,Linyi,Shandong ,2006,116,582719,991680,1022.73,194.47,14048600,12.72,52.02,35.26,18704258,14432477,471821,5303434,502040,928995
127,Linyi,Shandong ,2005,140,491078,822638,1018.63,193.19,12117800,13.78,52.23,33.98,14517062,11535077,431423,7033739,363698,798550
127,Linyi,Shandong ,2004,123,375770,675203,1015.04,191.58,10120000,14.53,52.47,33,9088090,8211961,271992,5038499,260550,638244
127,Linyi,Shandong ,2003,108,319872,530218,1011.05,189.67,8346000,14.93,49.4,35.67,6296828,5653250,198761,3592460,232469,474500
161,Qingdao,Shandong ,2011,292,5661400,6580605,766.4,277.1,66156000,4.63,47.63,47.74,121659629,86410367,3307003,35025382,7827193,1963859
161,Qingdao,Shandong ,2010,282,4526138,5323888,763.64,275.5,56661900,4.89,48.69,46.43,106628345,74671347,3053629,30224785,6024387,1877516
161,Qingdao,Shandong ,2009,273,3770086,4335754,762.92,275.47,48538672,4.74,49.86,45.4,93786155,64588047,2617475,24588889,4594829,1653309
161,Qingdao,Shandong ,2008,267,3424359,3694111,761.56,276.25,44361800,5.04,50.84,44.12,81150141,54099762,2202860,20190098,3731379,1582865
161,Qingdao,Shandong ,2007,251,2928037,3211777,757.99,275.55,37865156,5.38,51.59,43.03,66456364,43029901,1940980,16353636,3223547,1508100
161,Qingdao,Shandong ,2006,227,2259904,2367875,749.38,271,32065800,5.74,52.3,41.96,51846820,34685991,1492106,14856894,2683631,1373706
161,Qingdao,Shandong ,2005,179,1764118,2030622,740.91,265.43,26958172,6.62,51.79,41.59,43166128,30306553,1390554,14565808,2238370,1236229
161,Qingdao,Shandong ,2004,155,1305136,1646216,731.12,258.4,21638000,7.48,54.14,38.39,33337648,24308546,738853,10254204,1626965,1071331
161,Qingdao,Shandong ,2003,146,1201398,1471747,720.68,246.77,17804200,8.48,52.64,38.88,25588695,19105685,616799,7393766,1277969,942052
171,Rizhao,Shandong ,2011,93,685007,1243547,289,124,12140800,9.23,54.42,36.35,21763409,16636711,669199,8806891,610736,1059977
171,Rizhao,Shandong ,2010,90,556128,948309,287.92,123.15,10250800,9.78,54.78,35.44,21721501,16519201,537153,7753559,633256,968785
171,Rizhao,Shandong ,2009,76,434837,728517,285.76,122.83,8646600,10.1,54.57,35.33,18662204,14862090,510581,6318569,611355,877210
171,Rizhao,Shandong ,2008,70,363327,571671,284.54,122.44,7731401,10.7,54.29,35.01,15198000,12456688,385471,5184311,540859,686014
171,Rizhao,Shandong ,2007,65,289789,463847,283.38,122.02,6295800,13.69,50.86,35.45,9811096,8045711,304997,3359091,375090,569679
171,Rizhao,Shandong ,2006,61,207609,326714,282.4,121.26,5058700,14.61,49.73,35.67,7163311,5803131,172756,2350865,356176,356583
171,Rizhao,Shandong ,2005,58,147562,227074,281.71,120.63,4265000,16.28,47.88,35.84,5557862,4322768,112459,2354367,280322,286258
171,Rizhao,Shandong ,2004,55,112298,184185,280.48,119.44,3877800,16.14,49.29,34.58,3469444,2808977,80976,1530023,212849,225537
171,Rizhao,Shandong ,2003,50,111450,161033,278.48,117.79,3116700,18.53,44.6,36.88,2076118,1562085,61450,1312418,141724,162889
200,Tai'an,Shandong ,2011,111,1381166,2083734,559.5,159,23043100,9.33,52.2,38.47,45687817,43717670,1642171,14736990,861469,422895
200,Tai'an,Shandong ,2010,107,1169489,1756137,557.01,158.66,20516800,9.52,53.59,36.89,37700720,36067842,1365317,12704645,750975,366252
200,Tai'an,Shandong ,2009,104,914354,1344699,555.83,159.25,17156630,9.93,54.51,35.57,31211614,30253421,1081416,10319329,521644,323811
200,Tai'an,Shandong ,2008,98,764013,1116136,554.72,160.06,15133000,10.64,55.46,33.89,27297125,25875617,945792,8093757,438807,309490
200,Tai'an,Shandong ,2007,97,641950,1045857,552.6,160.3,12261100,10.83,56.15,33.02,20759349,19812232,681160,6460000,342397,322282
200,Tai'an,Shandong ,2006,97,516879,780580,551.7,160.9,10181800,11.42,56.2,32.38,14944778,14295274,543151,5130826,225509,385301
200,Tai'an,Shandong ,2005,93,406345,637097,550.78,160.61,8556600,12.65,55.85,31.5,10731773,10224814,468136,4985910,305162,428251
200,Tai'an,Shandong ,2004,66,312132,514985,549.95,159.95,7321100,12.82,52.74,34.44,7333510,7035231,318605,3571877,214964,388022
200,Tai'an,Shandong ,2003,66,275896,414623,547.65,158.42,6040700,13.39,50.41,36.2,5440280,5184109,206494,2598500,150760,347372
214,Weifang,Shandong ,2011,149,2539176,3582607,877.6,182.9,35418400,10.14,55.38,34.48,91306989,77572149,1950111,26040186,4067450,1146182
214,Weifang,Shandong ,2010,140,2024316,2910354,873.78,182.11,30909200,10.69,55.66,33.65,75292226,63582426,2017176,23042067,3676265,1058761
214,Weifang,Shandong ,2009,136,1579518,2277162,867.85,181.25,27072300,11.15,56.37,32.48,60792058,50834350,1395062,18587661,2665047,831290
214,Weifang,Shandong ,2008,132,1319579,1823495,862.48,172.11,24918100,11.3,58.39,30.3,53175073,43570486,1305266,15233965,1964366,873723
214,Weifang,Shandong ,2007,128,1105732,1487856,859.13,153.63,20560200,11.55,58.11,30.34,43322291,35192438,1216797,11782180,1566274,685482
214,Weifang,Shandong ,2006,123,885497,1149828,855.29,146.21,17208800,12.31,58.15,29.55,34046982,28185673,847094,10432205,984248,654117
214,Weifang,Shandong ,2005,118,707203,953002,852.2,145.2,14711800,13.69,56.86,29.45,27241383,22957252,748508,11004475,789969,631250
214,Weifang,Shandong ,2004,115,525808,735969,850.65,144.16,12464100,14.47,54.84,30.69,18969307,16038767,535188,8251367,607143,461083
214,Weifang,Shandong ,2003,110,457381,592469,847.71,142.33,10300000,15.53,50.49,33.98,12437041,9610466,410036,5170941,371004,384049
215,Weihai,Shandong ,2011,145,1364398,2005904,253.8,65.2,21109500,8.11,53.97,37.92,47052126,32067901,1279885,11885611,3522628,469000
215,Weihai,Shandong ,2010,132,1182707,1679255,253.61,64.85,19447000,7.92,55.9,36.19,44089646,29341768,989561,11681788,2697960,435765
215,Weihai,Shandong ,2009,129,1025211,1369102,252.97,64.54,17803493,7.43,61.14,31.43,48848273,32945040,934697,11655355,2095083,368631
215,Weihai,Shandong ,2008,120,936665,1222241,252.23,63.94,17803493,7.43,61.14,31.43,44850384,28801309,654017,9261433,1502181,335952
215,Weihai,Shandong ,2007,109,802170,1033613,251.06,63.19,15834545,8.07,61.78,30.15,37112627,23876147,660248,7503881,957160,319196
215,Weihai,Shandong ,2006,92,701079,882819,249.83,62,13685270,8.52,62.08,29.4,31662034,20878148,513786,6969607,803851,290677
215,Weihai,Shandong ,2005,82,575452,723913,249.09,60.65,11697700,9.24,62.01,28.74,28825600,19696290,465622,6639033,583447,253063
215,Weihai,Shandong ,2004,62,426409,585202,248.39,58.92,10088100,9.8,61.09,29.1,21409357,16941137,369615,5304863,456762,213858
215,Weihai,Shandong ,2003,51,371697,471261,247.63,56.94,8360200,11.06,58.85,30.08,16737254,13567968,299012,3705713,436945,184645
247,Yantai,Shandong ,2011,269,3031922,4075326,651.8,179.6,49068300,7.37,57.69,34.94,111639574,69216956,2288702,28838001,5689678,1090552
247,Yantai,Shandong ,2010,265,2377958,3238648,651.14,178.9,43584600,7.67,58.89,33.44,101299777,63213021,2104827,27058591,3831204,972597
247,Yantai,Shandong ,2009,235,1891166,2480328,652,179.24,37017900,7.72,60.17,32.11,90772988,55605164,1689766,22221747,2711968,825563
247,Yantai,Shandong ,2008,212,1661663,2092492,651.69,179.4,34341900,8.02,60.89,31.09,79882335,49208693,1548121,19617099,2720113,784048
247,Yantai,Shandong ,2007,195,1408190,1744960,651.47,180.01,28799509,8.3,60.97,30.73,64769004,41723631,1270461,16067899,2051234,738184
247,Yantai,Shandong ,2006,179,1124217,1436891,649.98,178.91,24057504,8.98,60.78,30.24,51960256,34808373,1091567,15911832,1436395,657023
247,Yantai,Shandong ,2005,172,870413,1141058,647.78,176.26,20124600,9.81,59.53,30.66,39748092,28018323,938310,14603827,1110467,543069
247,Yantai,Shandong ,2004,151,640214,920456,646.82,174.34,16308949,10.73,56.7,32.57,26567847,18973058,712633,10850511,951574,497635
247,Yantai,Shandong ,2003,145,551744,755238,645.82,170.83,13160000,11.1,53.57,35.33,19588163,14312291,536945,7371898,717756,423151
26,Changzhi,Shanxi,2013,58,1486623,2458799,338.6,71,13337207,4.25,65.01,30.74,20170858,19318930,833705,10868280,942084,397400
26,Changzhi,Shanxi,2012,56,1334931,2018280,336.1,70.7,13286098,4.02,67.36,28.62,20726302,19882759,923133,8669585,759160,410413
26,Changzhi,Shanxi,2011,59,1044071,1760325,334.3,73.1,12186017,4.02,67.89,28.09,19438470,18725099,978876,6069007,537603,438059
26,Changzhi,Shanxi,2010,59,779001,1358657,331.54,72.71,9202336,4.37,65.38,30.24,14332828,13882303,758495,5610473,327611,400864
26,Changzhi,Shanxi,2009,45,695730,1126539,329.63,69.8,7752901,4.54,62.78,32.68,11589996,11127681,625671,4436983,264998,352391
26,Changzhi,Shanxi,2008,45,626259,971493,327.4,69.5,6821316,4.76,63.47,31.77,11223349,10666958,700983,2734353,178043,383501
26,Changzhi,Shanxi,2007,45,497506,788398,323.8,68.2,5506252,5.84,59.6,34.56,8100157,7656069,564620,2244457,152629,407410
26,Changzhi,Shanxi,2006,45,445216,697979,320.1,68.69,4603998,6.29,58.69,35.02,6212217,6177772,389020,1840150,140825,393434
26,Changzhi,Shanxi,2005,45,238747,473992,316.42,67.68,3987461,7.25,57.84,34.91,5185040,5164744,315276,1832683,116979,394533
26,Changzhi,Shanxi,2004,44,170549,347541,318.19,66.14,3184746,9.36,63.3,27.34,3807747,3790404,261116,1630700,91250,344000
26,Changzhi,Shanxi,2003,45,131595,276348,316.78,66.38,2556615,10.73,60.02,29.24,2418060,2407222,184278,1278629,70478,297800
41,Datong,Shanxi,2013,108,945719,2340574,337.5,176.6,9674311,5.66,47.09,47.25,10519123,9804067,503585,10362711,2650205,788230
41,Datong,Shanxi,2012,108,803046,1865565,319.4,156.8,9313878,5.34,50.7,43.96,10755513,10121839,673947,8317875,1706096,704999
41,Datong,Shanxi,2011,108,646407,1692081,318.9,156.6,8435722,5.51,50.73,43.76,9742657,9137184,715738,6649105,1341815,648592
41,Datong,Shanxi,2010,108,551766,1327751,317.51,155.91,6959095,5.21,48.69,46.1,7375905,7049440,555421,5424890,906148,619656
41,Datong,Shanxi,2009,108,476174,1111142,315.6,154.69,5962587,5.22,47.69,47.09,5359700,4980500,426800,4394570,836614,499331
41,Datong,Shanxi,2008,91,466664,992903,312,153.37,5696268,5.34,52.92,41.74,6034315,5550741,437793,2765327,270175,598336
41,Datong,Shanxi,2007,91,367060,745717,309.42,151.41,4908465,5.67,52.46,41.87,5243488,4832221,385317,2147943,280258,624883
41,Datong,Shanxi,2006,91,260891,567200,305.85,149.05,4059573,5.94,52.23,41.84,4102337,3770941,312560,1600593,214233,541759
41,Datong,Shanxi,2005,89,204173,469007,299.49,143.82,3702507,5.92,53.86,40.22,3681102,3188127,247755,1519607,146177,468318
41,Datong,Shanxi,2004,89,153184,369729,299.68,142.61,3047269,6.09,59.66,34.25,3190907,2824117,192747,1115821,95036,550421
41,Datong,Shanxi,2003,87,131995,308886,295.92,139.9,2515415,6.38,57.39,36.23,2390674,2077660,138480,863908,91461,499626
101,Jincheng,Shanxi,2013,44,945755,1573164,219.3,36.8,10319143,4.2,62.45,33.35,10178786,8169279,712467,8376976,508188,199154
101,Jincheng,Shanxi,2012,42,829056,1298261,218.2,36.2,10128134,4.22,64.55,31.23,11176321,9065088,844664,6549537,451819,188427
101,Jincheng,Shanxi,2011,41,679222,1132373,217.5,35.4,8949773,4.34,65.46,30.21,10857710,9154600,839506,5041207,375014,177761
101,Jincheng,Shanxi,2010,41,554890,895069,216.23,34.86,7305428,4.2,63.6,32.19,8511244,7299007,678899,4326382,323666,163873
101,Jincheng,Shanxi,2009,41,480742,764896,216.53,34.3,6060499,4.15,63.32,32.54,7133453,6182230,577842,3666119,265430,161267
101,Jincheng,Shanxi,2008,45,418641,632928,221.59,36.74,5275490,4.26,63.51,32.23,6031476,5262526,452525,2675397,148040,130023
101,Jincheng,Shanxi,2007,31,340783,540495,222.33,32.8,4199561,4.81,63.57,31.62,4054884,3498254,313980,2154911,81196,195935
101,Jincheng,Shanxi,2006,31,264925,392330,221.45,31.71,3644086,4.43,64.62,30.95,3210726,2742006,263340,1647534,68756,124334
101,Jincheng,Shanxi,2005,30,200454,313156,211.86,30.41,3159994,4.67,64.16,31.18,2869484,2526304,246196,1308989,82252,97963
101,Jincheng,Shanxi,2004,30,138479,233725,212.2,29.77,2445115,5.8,63.52,30.68,2097707,1773338,184411,1079741,89442,66341
101,Jincheng,Shanxi,2003,30,102779,192517,211.83,28.18,1985067,5.94,57.8,36.26,1355965,1060861,131327,823701,49088,65486
107,Jinzhong,Shanxi,2013,53,1151305,2136333,330.5,60.8,10222281,9.43,52.42,38.15,13328275,12334730,633802,9459249,769336,308012
107,Jinzhong,Shanxi,2012,50,992296,1787371,325,60.2,9865596,8.49,54.58,36.93,13618935,12561811,688531,7441063,703127,276013
107,Jinzhong,Shanxi,2011,39,780355,1541989,323.3,59.8,8902376,8.3,54.82,36.88,11850011,10974427,749347,5802105,322186,208581
107,Jinzhong,Shanxi,2010,39,647518,1205394,320.96,59.52,7638366,8.5,54.76,36.74,10302374,9560133,645438,4949648,298132,200141
107,Jinzhong,Shanxi,2009,39,577568,1030873,320,58.88,6368106,8.85,52.22,38.93,7700620,7094410,447939,3959383,208135,169017
107,Jinzhong,Shanxi,2008,38,469107,856795,317.9,58.3,5678066,7.52,57.96,34.52,8239145,7265712,591832,3312193,241309,162097
107,Jinzhong,Shanxi,2007,38,410153,721064,313.88,56.8,4701976,8.66,54.96,36.38,5667867,4837132,351834,2837447,229613,117078
107,Jinzhong,Shanxi,2006,35,238932,664054,310,56,3856794,9.18,54.38,36.43,4197935,3691119,285826,2013297,206784,83402
107,Jinzhong,Shanxi,2005,34,192131,394496,306.63,54.46,3310171,11.16,52.4,36.44,3502938,3016296,230031,1508881,166472,73780
107,Jinzhong,Shanxi,2004,30,129790,305000,306.12,53.82,2539148,13.32,55.22,31.46,2752734,2400529,185348,1229455,106841,64372
